compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PARA__L4,__PARA__L5,__PARA__L6,__PARA__L7,__PARA__L8,__PIPE__L0,__PIPE__L1,__PIPE__L2,__PIPE__L3,__PIPE__L4,__PIPE__L5,__TILE__L0,__TILE__L1,__TILE__L2,__TILE__L3,__TILE__L4,__TILE__L5
05min 44sec,2886863 (11.547ms),20165 (1%),14578 (~0%),126 (2%),36 (~0%),8 (~0%),2,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 30sec,2940008 (11.76ms),19774 (1%),14199 (~0%),138 (3%),36 (~0%),8 (~0%),1,2,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 21sec,2896508 (11.586ms),18844 (1%),13815 (~0%),138 (3%),35 (~0%),6 (~0%),1,1,2,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 49sec,3010838 (12.043ms),18836 (1%),13824 (~0%),138 (3%),33 (~0%),6 (~0%),1,1,5,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 04sec,2886863 (11.547ms),20165 (1%),14578 (~0%),126 (2%),36 (~0%),8 (~0%),1,1,1,1,1,1,1,1,1,off,off,off,off,off,off,2,1,1,1,1,1
05min 06sec,3075195 (12.301ms),19759 (1%),14203 (~0%),138 (3%),34 (~0%),8 (~0%),8,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 02sec,3529267 (14.117ms),21774 (1%),15800 (~0%),150 (3%),47 (~0%),8 (~0%),4,10,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 27sec,3323062 (13.292ms),20949 (1%),15504 (~0%),150 (3%),46 (~0%),6 (~0%),4,1,10,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 14sec,2952024 (11.808ms),20554 (1%),14187 (~0%),138 (3%),31 (~0%),8 (~0%),4,1,1,10,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 28sec,3268839 (13.075ms),26878 (2%),19614 (~0%),192 (4%),33 (~0%),6 (~0%),4,1,1,1,5,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
06min 04sec,4188505 (16.754ms),39020 (3%),59718 (2%),160 (3%),33 (~0%),6 (~0%),4,1,1,1,1,5,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 17sec,2827493 (11.31ms),18568 (1%),13286 (~0%),130 (3%),24 (~0%),8 (~0%),4,1,1,1,1,1,1,1,1,off,off,off,off,off,off,2,1,1,1,1,1
05min 12sec,2886863 (11.547ms),20165 (1%),14578 (~0%),126 (2%),36 (~0%),8 (~0%),2,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 14sec,3004266 (12.017ms),24740 (2%),17959 (~0%),148 (3%),20 (~0%),7 (~0%),1,1,1,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 05sec,3239497 (12.958ms),21776 (1%),15793 (~0%),150 (3%),48 (~0%),8 (~0%),4,5,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 25sec,3035575 (13.552ms),20897 (1%),15419 (~0%),150 (3%),49 (~0%),6 (~0%),4,1,2,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 00sec,3062259 (12.249ms),26216 (2%),19095 (~0%),168 (3%),29 (~0%),8 (~0%),4,1,1,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 29sec,3268839 (13.075ms),26878 (2%),19614 (~0%),192 (4%),33 (~0%),6 (~0%),4,1,1,1,5,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 38sec,5469225 (21.877ms),28270 (2%),36413 (1%),160 (3%),33 (~0%),6 (~0%),4,1,1,1,1,2,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 36sec,2828361 (11.313ms),22734 (1%),15262 (~0%),134 (3%),28 (~0%),10 (1%),4,1,1,1,1,1,1,1,1,off,off,off,off,off,off,4,1,1,1,1,1
04min 46sec,3239497 (12.958ms),21776 (1%),15793 (~0%),150 (3%),48 (~0%),8 (~0%),4,5,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 11sec,3035575 (13.552ms),20897 (1%),15419 (~0%),150 (3%),49 (~0%),6 (~0%),4,1,2,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 41sec,3062259 (12.249ms),26216 (2%),19095 (~0%),168 (3%),29 (~0%),8 (~0%),4,1,1,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 53sec,3039925 (12.16ms),21510 (1%),16967 (~0%),138 (3%),46 (~0%),8 (~0%),4,1,1,1,2,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 22sec,5469225 (21.877ms),28270 (2%),36413 (1%),160 (3%),33 (~0%),6 (~0%),4,1,1,1,1,2,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 48sec,2827493 (11.31ms),18568 (1%),13286 (~0%),130 (3%),24 (~0%),8 (~0%),4,1,1,1,1,1,1,1,1,off,off,off,off,off,off,2,1,1,1,1,1
04min 46sec,2886863 (11.547ms),20165 (1%),14578 (~0%),126 (2%),36 (~0%),8 (~0%),2,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 46sec,3002918 (12.012ms),22169 (1%),16169 (~0%),138 (3%),50 (~0%),8 (~0%),2,2,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 04sec,3087793 (13.785ms),22569 (1%),16560 (~0%),150 (3%),53 (~0%),6 (~0%),2,2,2,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 11sec,3087793 (13.785ms),22411 (1%),16519 (~0%),150 (3%),53 (~0%),6 (~0%),2,2,2,2,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 14sec,3087793 (13.785ms),22262 (1%),16480 (~0%),150 (3%),53 (~0%),6 (~0%),2,2,2,2,2,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 58sec,3087793 (13.785ms),22110 (1%),16440 (~0%),150 (3%),53 (~0%),6 (~0%),2,2,2,2,2,2,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 03sec,2886863 (11.547ms),20165 (1%),14578 (~0%),126 (2%),36 (~0%),8 (~0%),2,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 57sec,3113825 (12.455ms),19788 (1%),14205 (~0%),138 (3%),35 (~0%),8 (~0%),1,5,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 56sec,3239497 (12.958ms),21776 (1%),15793 (~0%),150 (3%),48 (~0%),8 (~0%),4,5,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 24sec,     ?,29895 (2%),20106 (~0%),192 (4%),33 (~0%),6 (~0%),4,1,1,1,7,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 06sec,2981013 (11.924ms),19777 (1%),14196 (~0%),138 (3%),34 (~0%),8 (~0%),5,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 06sec,3035575 (13.552ms),20897 (1%),15419 (~0%),150 (3%),49 (~0%),6 (~0%),4,1,2,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 57sec,3062259 (12.249ms),26216 (2%),19095 (~0%),168 (3%),29 (~0%),8 (~0%),4,1,1,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
60min 00sec,,,,,,,4,1,1,1,1,1,1,1,1,off,off,flatten,off,off,off,1,1,1,1,1,1
04min 41sec,2886863 (11.547ms),20165 (1%),14578 (~0%),126 (2%),36 (~0%),8 (~0%),2,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 53sec,3239497 (12.958ms),21776 (1%),15793 (~0%),150 (3%),48 (~0%),8 (~0%),4,5,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 10sec,3035575 (13.552ms),20897 (1%),15419 (~0%),150 (3%),49 (~0%),6 (~0%),4,1,2,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 27sec,3062259 (12.249ms),26216 (2%),19095 (~0%),168 (3%),29 (~0%),8 (~0%),4,1,1,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 14sec,3268839 (13.075ms),26878 (2%),19614 (~0%),192 (4%),33 (~0%),6 (~0%),4,1,1,1,5,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 27sec,4188505 (16.754ms),39020 (3%),59718 (2%),160 (3%),33 (~0%),6 (~0%),4,1,1,1,1,5,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 19sec,2828361 (11.313ms),22734 (1%),15262 (~0%),134 (3%),28 (~0%),10 (1%),4,1,1,1,1,1,1,1,1,off,off,off,off,off,off,4,1,1,1,1,1
04min 53sec,3270885 (13.084ms),21795 (1%),15793 (~0%),150 (3%),47 (~0%),8 (~0%),5,5,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 05sec,3580813 (15.986ms),22174 (1%),16194 (~0%),162 (3%),48 (~0%),6 (~0%),5,5,8,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 05sec,3583312 (15.997ms),22970 (1%),16201 (~0%),162 (3%),44 (~0%),6 (~0%),5,5,8,10,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 14sec,3587511 (16.016ms),23796 (2%),16187 (~0%),162 (3%),40 (~0%),6 (~0%),5,5,8,10,14,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 11sec,3591430 (16.033ms),24617 (2%),16184 (~0%),162 (3%),36 (~0%),6 (~0%),5,5,8,10,14,14,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
60min 00sec,,,,,,,5,5,8,10,14,14,1,1,1,flatten,off,off,off,off,off,1,1,1,1,1,1
60min 00sec,,,,,,,5,5,8,10,14,14,1,1,1,flatten,flatten,off,off,off,off,1,1,1,1,1,1
05min 00sec,2886863 (11.547ms),20165 (1%),14578 (~0%),126 (2%),36 (~0%),8 (~0%),2,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 13sec,3058753 (12.235ms),24663 (2%),16939 (~0%),142 (3%),38 (~0%),10 (1%),1,1,1,1,1,1,1,1,1,off,off,off,off,off,off,1,4,1,1,1,1
05min 15sec,2841383 (12.685ms),19280 (1%),13609 (~0%),138 (3%),26 (~0%),8 (~0%),1,1,2,1,1,1,1,1,1,off,off,off,off,off,off,1,1,2,1,1,1
04min 59sec,3239497 (12.958ms),21776 (1%),15793 (~0%),150 (3%),48 (~0%),8 (~0%),4,5,1,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 12sec,3035575 (13.552ms),20897 (1%),15419 (~0%),150 (3%),49 (~0%),6 (~0%),4,1,2,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 56sec,3062259 (12.249ms),26216 (2%),19095 (~0%),168 (3%),29 (~0%),8 (~0%),4,1,1,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 18sec,3268839 (13.075ms),26878 (2%),19614 (~0%),192 (4%),33 (~0%),6 (~0%),4,1,1,1,5,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 49sec,4188505 (16.754ms),39020 (3%),59718 (2%),160 (3%),33 (~0%),6 (~0%),4,1,1,1,1,5,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 12sec,2827493 (11.31ms),18568 (1%),13286 (~0%),130 (3%),24 (~0%),8 (~0%),4,1,1,1,1,1,1,1,1,off,off,off,off,off,off,2,1,1,1,1,1
05min 12sec,1916695 (8.191ms),21748 (1%),16543 (~0%),160 (3%),45 (~0%),6 (~0%),8,1,1,1,1,1,1,10,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 19sec,1723625 (7.366ms),21740 (1%),16544 (~0%),160 (3%),46 (~0%),6 (~0%),1,5,1,1,1,1,1,10,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 10sec,1963620 (8.392ms),20818 (1%),16169 (~0%),160 (3%),44 (~0%),4 (~0%),1,1,8,1,1,1,1,10,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 21sec,1710955 (7.312ms),24281 (2%),19078 (~0%),170 (3%),33 (~0%),5 (~0%),1,1,1,25,1,1,1,10,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 23sec,1750802 (7.482ms),22167 (1%),16351 (~0%),148 (3%),43 (~0%),6 (~0%),1,1,1,1,10,1,1,10,1,off,off,off,off,off,off,1,1,1,1,1,1
06min 30sec,     ?,79331 (6%),279802 (11%),170 (3%),31 (~0%),4 (~0%),1,1,1,1,1,7,1,10,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 01sec,1183453 (5.057ms),21652 (1%),17248 (~0%),184 (4%),33 (~0%),4 (~0%),1,1,1,1,1,1,10,10,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 24sec,1116553 (4.772ms),29198 (2%),19251 (~0%),188 (4%),39 (~0%),4 (~0%),1,1,1,1,1,1,1,10,10,off,off,off,off,off,off,1,1,1,1,1,1
06min 01sec,2167827 (8.671ms),86387 (7%),72775 (3%),118 (2%),474 (6%),46 (4%),2,1,40,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
06min 00sec,2230589 (8.922ms),85980 (7%),72393 (3%),130 (3%),473 (6%),46 (4%),4,1,40,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 59sec,2398614 (9.594ms),90134 (7%),72383 (3%),130 (3%),471 (6%),46 (4%),1,5,40,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 57sec,2688384 (10.754ms),90132 (7%),72390 (3%),130 (3%),470 (6%),46 (4%),1,10,40,1,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 59sec,2285230 (9.141ms),91011 (7%),76156 (3%),140 (3%),458 (6%),45 (4%),1,1,40,5,1,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
06min 20sec,     ?,98253 (8%),76696 (3%),172 (3%),456 (6%),44 (4%),1,1,40,1,7,1,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 46sec,2110850 (8.443ms),94525 (7%),78731 (3%),220 (5%),498 (7%),46 (4%),1,1,40,1,1,7,1,1,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 40sec,1365795 (5.837ms),28485 (2%),19786 (~0%),204 (4%),53 (~0%),4 (~0%),8,1,1,1,1,1,1,10,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 37sec,1226495 (5.241ms),27481 (2%),20229 (~0%),208 (4%),53 (~0%),4 (~0%),1,10,1,1,1,1,1,10,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 34sec,1185540 (5.066ms),31049 (2%),21302 (~0%),200 (4%),61 (~0%),2 (~0%),1,1,8,1,1,1,1,10,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 45sec,1294866 (5.534ms),33466 (2%),23542 (~0%),214 (4%),39 (~0%),3 (~0%),1,1,1,5,1,1,1,10,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 49sec,     ?,33846 (2%),23839 (1%),218 (5%),28 (~0%),4 (~0%),1,1,1,1,7,1,1,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 55sec,     ?,88817 (7%),284106 (12%),210 (4%),37 (~0%),2 (~0%),1,1,1,1,1,7,1,10,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 43sec,624553 (2.669ms),32650 (2%),23407 (~0%),244 (5%),50 (~0%),2 (~0%),1,1,1,1,1,1,12,10,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 50sec,1082250 (4.625ms),50942 (4%),39979 (1%),140 (3%),60 (~0%),4 (~0%),1,1,1,1,1,1,1,10,25,off,off,off,off,off,off,1,1,1,1,1,1
04min 27sec,1212725 (5.183ms),24428 (2%),19659 (~0%),196 (4%),57 (~0%),4 (~0%),4,1,1,1,1,1,10,10,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 21sec,1241625 (5.306ms),24455 (2%),19674 (~0%),196 (4%),57 (~0%),4 (~0%),1,5,1,1,1,1,10,10,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 20sec,1329890 (5.683ms),22760 (1%),18457 (~0%),196 (4%),45 (~0%),2 (~0%),1,1,4,1,1,1,10,10,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 27sec,1363766 (5.828ms),27683 (2%),22685 (~0%),186 (4%),31 (~0%),4 (~0%),1,1,1,5,1,1,10,10,1,off,off,off,off,off,off,1,1,1,1,1,1
04min 30sec,     ?,30817 (2%),23291 (~0%),206 (4%),31 (~0%),4 (~0%),1,1,1,1,7,1,10,10,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 08sec,2421258 (10.347ms),46067 (3%),161450 (6%),206 (4%),31 (~0%),2 (~0%),1,1,1,1,1,5,10,10,1,off,off,off,off,off,off,1,1,1,1,1,1
05min 17sec,676995 (2.893ms),32684 (2%),24770 (1%),260 (6%),75 (1%),2 (~0%),8,1,1,1,1,1,12,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 09sec,908777 (3.884ms),30983 (2%),24548 (1%),276 (6%),65 (~0%),2 (~0%),1,25,1,1,1,1,12,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 06sec,665838 (2.845ms),34538 (2%),25451 (1%),256 (5%),72 (1%),0 (~0%),1,1,5,1,1,1,12,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 12sec,678432 (2.899ms),33122 (2%),24565 (1%),248 (5%),73 (1%),2 (~0%),1,1,1,10,1,1,12,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 20sec,703602 (3.007ms),31392 (2%),24185 (1%),252 (5%),62 (~0%),2 (~0%),1,1,1,1,10,1,12,10,10,off,off,off,off,off,off,1,1,1,1,1,1
06min 19sec,1204638 (5.148ms),94523 (7%),227856 (9%),266 (6%),48 (~0%),0 (~0%),1,1,1,1,1,10,12,10,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 54sec,602553 (2.575ms),42244 (3%),33818 (1%),224 (5%),83 (1%),2 (~0%),1,1,1,1,1,1,30,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 23sec,439090 (1.876ms),87578 (7%),80059 (3%),196 (4%),552 (8%),2 (~0%),1,1,1,1,1,1,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 05sec,778577 (3.327ms),31179 (2%),22920 (~0%),240 (5%),64 (~0%),2 (~0%),20,1,1,1,1,1,10,10,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 52sec,744495 (3.182ms),29402 (2%),22524 (~0%),244 (5%),53 (~0%),2 (~0%),1,10,1,1,1,1,10,10,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 54sec,703540 (3.007ms),32970 (2%),23597 (~0%),236 (5%),61 (~0%),0 (~0%),1,1,8,1,1,1,10,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 04sec,692432 (2.959ms),31624 (2%),22719 (~0%),228 (5%),62 (~0%),2 (~0%),1,1,1,10,1,1,10,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 05sec,713602 (3.05ms),29831 (2%),22324 (~0%),232 (5%),51 (~0%),2 (~0%),1,1,1,1,10,1,10,10,10,off,off,off,off,off,off,1,1,1,1,1,1
06min 16sec,     ?,114720 (9%),252769 (10%),246 (5%),37 (~0%),0 (~0%),1,1,1,1,1,14,10,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 01sec,624553 (2.669ms),35129 (2%),26542 (1%),292 (6%),61 (~0%),2 (~0%),1,1,1,1,1,1,20,10,10,off,off,off,off,off,off,1,1,1,1,1,1
05min 05sec,464362 (1.984ms),88803 (7%),83193 (3%),208 (4%),589 (8%),2 (~0%),4,1,1,1,1,1,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 03sec,497264 (2.125ms),85198 (7%),82510 (3%),208 (4%),578 (8%),2 (~0%),1,5,1,1,1,1,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 09sec,438735 (1.875ms),89413 (7%),82993 (3%),208 (4%),585 (8%),0 (~0%),1,1,5,1,1,1,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 11sec,492969 (2.107ms),89242 (7%),82995 (3%),196 (4%),586 (8%),2 (~0%),1,1,1,10,1,1,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 08sec,524441 (2.241ms),85626 (7%),82317 (3%),196 (4%),575 (8%),2 (~0%),1,1,1,1,10,1,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 11sec,463668 (1.981ms),399259 (33%),421207 (17%),232 (5%),3861 (56%),0 (~0%),1,1,1,1,1,7,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 05sec,439090 (1.876ms),89288 (7%),82369 (3%),244 (5%),552 (8%),2 (~0%),1,1,1,1,1,1,20,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 03sec,404090 (1.727ms),90031 (7%),83395 (3%),264 (6%),552 (8%),2 (~0%),1,1,1,1,1,1,12,20,50,off,off,off,off,off,off,1,1,1,1,1,1
04min 55sec,743577 (3.178ms),35200 (2%),27916 (1%),308 (7%),86 (1%),2 (~0%),20,1,1,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 42sec,687014 (2.936ms),36999 (3%),28599 (1%),304 (7%),83 (1%),0 (~0%),1,1,10,1,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 57sec,657432 (2.81ms),35645 (3%),27715 (1%),296 (6%),84 (1%),2 (~0%),1,1,1,10,1,1,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
06min 11sec,     ?,118736 (10%),257957 (10%),314 (7%),59 (~0%),0 (~0%),1,1,1,1,1,14,10,20,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 47sec,589553 (2.519ms),37612 (3%),29878 (1%),360 (8%),61 (~0%),2 (~0%),1,1,1,1,1,1,20,20,10,off,off,off,off,off,off,1,1,1,1,1,1
04min 59sec,565250 (2.416ms),55341 (4%),45615 (1%),244 (5%),60 (~0%),2 (~0%),1,1,1,1,1,1,10,20,25,off,off,off,off,off,off,1,1,1,1,1,1
05min 19sec,456532 (1.951ms),91287 (7%),86536 (3%),276 (6%),588 (8%),2 (~0%),8,1,1,1,1,1,12,20,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 14sec,506334 (2.164ms),89178 (7%),87512 (3%),276 (6%),599 (8%),2 (~0%),1,10,1,1,1,1,12,20,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 19sec,404010 (1.727ms),92626 (7%),87102 (3%),276 (6%),596 (8%),0 (~0%),1,1,8,1,1,1,12,20,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 10sec,408010 (1.744ms),88130 (7%),83487 (3%),264 (6%),552 (8%),2 (~0%),1,1,1,50,1,1,12,20,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 14sec,     ?,92884 (7%),89208 (3%),246 (5%),552 (8%),2 (~0%),1,1,1,1,7,1,12,20,50,off,off,off,off,off,off,1,1,1,1,1,1
07min 20sec,428668 (1.832ms),401712 (33%),424543 (17%),300 (6%),3861 (56%),0 (~0%),1,1,1,1,1,7,12,20,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 08sec,404090 (1.727ms),91711 (7%),85705 (3%),312 (7%),552 (8%),2 (~0%),1,1,1,1,1,1,20,20,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 19sec,460090 (1.966ms),87826 (7%),80602 (3%),206 (4%),552 (8%),2 (~0%),1,1,1,1,1,1,12,8,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 00sec,567623 (2.436ms),55140 (4%),43855 (1%),328 (7%),84 (1%),2 (~0%),20,1,1,1,1,1,10,20,25,off,off,off,off,off,off,1,1,1,1,1,1
05min 03sec,670295 (2.865ms),43846 (3%),40233 (1%),356 (8%),108 (1%),2 (~0%),1,10,1,1,1,1,10,20,25,off,off,off,off,off,off,1,1,1,1,1,1
05min 03sec,625417 (2.673ms),59611 (5%),49321 (2%),256 (5%),104 (1%),0 (~0%),1,1,8,1,1,1,10,20,25,off,off,off,off,off,off,1,1,1,1,1,1
04min 41sec,576119 (2.473ms),55013 (4%),45734 (1%),318 (7%),85 (1%),2 (~0%),1,1,1,25,1,1,10,20,25,off,off,off,off,off,off,1,1,1,1,1,1
05min 14sec,647602 (2.768ms),44176 (3%),39769 (1%),344 (7%),106 (1%),2 (~0%),1,1,1,1,14,1,10,20,25,off,off,off,off,off,off,1,1,1,1,1,1
06min 31sec,     ?,114964 (9%),310469 (13%),266 (6%),58 (~0%),0 (~0%),1,1,1,1,1,7,10,20,25,off,off,off,off,off,off,1,1,1,1,1,1
05min 03sec,555250 (2.373ms),57758 (4%),48951 (2%),312 (7%),60 (~0%),2 (~0%),1,1,1,1,1,1,20,20,25,off,off,off,off,off,off,1,1,1,1,1,1
05min 02sec,414090 (1.77ms),89294 (7%),82369 (3%),244 (5%),552 (8%),2 (~0%),1,1,1,1,1,1,10,20,50,off,off,off,off,off,off,1,1,1,1,1,1
04min 52sec,1898523 (8.113ms),50003 (4%),37473 (1%),224 (5%),73 (1%),4 (~0%),20,1,1,1,1,1,1,10,25,off,off,off,off,off,off,1,1,1,1,1,1
04min 52sec,1201295 (5.134ms),37918 (3%),32938 (1%),252 (5%),86 (1%),4 (~0%),1,10,1,1,1,1,1,10,25,off,off,off,off,off,off,1,1,1,1,1,1
05min 02sec,1142417 (4.882ms),53644 (4%),42025 (1%),152 (3%),82 (1%),2 (~0%),1,1,8,1,1,1,1,10,25,off,off,off,off,off,off,1,1,1,1,1,1
04min 51sec,1471330 (6.288ms),50355 (4%),37648 (1%),212 (4%),72 (1%),4 (~0%),1,1,1,10,1,1,1,10,25,off,off,off,off,off,off,1,1,1,1,1,1
04min 58sec,     ?,44283 (3%),36548 (1%),262 (6%),61 (~0%),4 (~0%),1,1,1,1,7,1,1,10,25,off,off,off,off,off,off,1,1,1,1,1,1
06min 26sec,     ?,110565 (9%),304833 (12%),162 (3%),58 (~0%),2 (~0%),1,1,1,1,1,7,1,10,25,off,off,off,off,off,off,1,1,1,1,1,1
04min 38sec,581151 (2.484ms),54698 (4%),45167 (1%),228 (5%),60 (~0%),2 (~0%),1,1,1,1,1,1,15,10,25,off,off,off,off,off,off,1,1,1,1,1,1
05min 02sec,931090 (3.979ms),84895 (7%),76733 (3%),140 (3%),552 (8%),4 (~0%),1,1,1,1,1,1,1,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 34sec,505835 (2.162ms),89846 (7%),85255 (3%),220 (5%),610 (8%),0 (~0%),10,1,5,1,1,1,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 22sec,556051 (2.376ms),86924 (7%),85453 (3%),220 (5%),610 (8%),0 (~0%),1,10,5,1,1,1,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
05min 15sec,439010 (1.876ms),89374 (7%),82936 (3%),208 (4%),585 (8%),0 (~0%),1,1,8,1,1,1,12,10,50,off,off,off,off,off,off,1,1,1,1,1,1
